spotify:track:14r8EH986f1LJs7YQfvH7X,0.00159,0.379,167471.0,0.795,0.0,4.0,0.0939,-4.867,0.0,0.0384,102.449,4.0,0.574
spotify:track:6mYXhTAeY1AFYS1gHYQiuv,0.0398,0.674,191947.0,0.867,0.0,2.0,0.65,-2.277,1.0,0.295,83.007,4.0,0.709
spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.152,0.677,236853.0,0.497,0.0,5.0,0.0911,-5.763,1.0,0.0809,99.137,4.0,0.419
spotify:track:0mGeaxNzBIm0vMNjxKX5Xs,0.0485,0.603,207166.0,0.679,0.0,8.0,0.0871,-5.351,1.0,0.0305,100.003,4.0,0.536
spotify:track:6tFeZgmfkspHPH33MWe3m0,0.043,0.6,258907.0,0.787,0.0,6.0,0.358,-5.163,1.0,0.0366,127.977,4.0,0.608
spotify:track:7HqtFBLJcilvyUuMav4Y5W,0.0343,0.366,220867.0,0.685,0.0248,11.0,0.232,-5.91,0.0,0.0437,113.706,4.0,0.369
spotify:track:4gRFZD5eZiagiw5qdSX5mn,0.0963,0.435,207413.0,0.802,0.0,0.0,0.64,-3.252,0.0,0.0622,170.129,4.0,0.254
spotify:track:52UUUJnBvaEX4LtEbtJgUI,0.474,0.672,184960.0,0.396,0.0,2.0,0.0921,-9.489,0.0,0.0349,130.015,4.0,0.458
spotify:track:0IKK48xF4eEdfofyaeKWWO,0.104,0.588,203686.0,0.702,0.0,11.0,0.089,-4.271,1.0,0.0496,124.909,4.0,0.429
spotify:track:6ROiS5xMT041FmOEodgkUO,0.0242,0.57,243280.0,0.782,6.66e-05,9.0,0.329,-4.379,0.0,0.0331,127.94,4.0,0.276
spotify:track:5kZRoc6Gz7u5eu4a0YM2LS,0.0206,0.731,158474.0,0.639,1.29e-05,9.0,0.0789,-6.597,1.0,0.0359,122.08,4.0,0.527
spotify:track:2y3s9d5xLQ7CZOuaPoIWhj,0.000739,0.465,261720.0,0.896,1.7e-05,4.0,0.0972,-4.63,0.0,0.0676,127.936,4.0,0.338
spotify:track:3wtV2ifnHzirkAElgTGh63,0.0172,0.45,271107.0,0.638,0.432,5.0,0.141,-5.795,1.0,0.0273,96.988,3.0,0.292
spotify:track:1ZGRG4rjkltlWg6jxcaWKW,0.034,0.55,271293.0,0.625,0.62,0.0,0.141,-7.528,1.0,0.032,120.027,4.0,0.215
spotify:track:34i4yxPrHWquuR4kjiivFO,0.201,0.674,233077.0,0.593,0.000529,11.0,0.209,-6.47,0.0,0.0582,116.995,4.0,0.464
spotify:track:2WWfjbHALIb3e7FMcj9mr4,0.0334,0.558,237140.0,0.733,0.00193,8.0,0.193,-6.65,1.0,0.0693,89.992,4.0,0.173
spotify:track:7jZHUhAmW5oq1cq6s8IxmK,0.191,0.683,160000.0,0.481,0.736,8.0,0.0907,-9.174,0.0,0.075,120.001,4.0,0.47
spotify:track:6e40mgJiCid5HRAGrbpGA6,0.216,0.689,213600.0,0.702,0.0,6.0,0.159,-5.642,0.0,0.0261,99.031,4.0,0.484
spotify:track:2V65y3PX4DkRhy1djlxd9p,0.112,0.612,212862.0,0.84,0.0,11.0,0.116,-3.145,0.0,0.0509,129.042,4.0,0.438
spotify:track:7IBaWJgk81AoQs6K3VOJds,0.00199,0.507,264000.0,0.52,0.305,2.0,0.086,-8.92,1.0,0.0389,139.918,4.0,0.0788
spotify:track:6r027Faonff84hxFMjMbIH,0.407,0.705,363973.0,0.847,0.0,7.0,0.826,-2.651,1.0,0.321,148.008,4.0,0.63
spotify:track:0nkzd3yNniB767zSDDdLZ3,0.0425,0.434,209493.0,0.939,0.0,4.0,0.491,-2.983,0.0,0.0593,159.932,4.0,0.569
spotify:track:1u67HkpY3mtbYYdoPWmuUR,0.00642,0.544,193827.0,0.773,0.0,5.0,0.198,-4.318,0.0,0.0351,174.068,4.0,0.504
spotify:track:5SMYN4lHZduUD8SQ0TEHj2,0.0356,0.525,233353.0,0.86,0.0,0.0,0.14,-3.429,1.0,0.0639,127.021,4.0,0.346
spotify:track:2oD8Fcquo4BY3mblerE6oz,0.0329,0.335,181560.0,0.802,0.00102,7.0,0.0898,-4.219,0.0,0.0714,128.06,4.0,0.0737
spotify:track:4xkOaSrkexMciUUogZKVTS,0.0757,0.572,297893.0,0.853,0.0,1.0,0.0798,-3.203,1.0,0.217,171.297,4.0,0.102
spotify:track:7BNDyzwDboNRR2wmd7GSew,0.0209,0.668,214206.0,0.826,0.000249,5.0,0.0886,-7.18,0.0,0.0398,125.007,4.0,0.364
spotify:track:0uPWFVll9YIKqjvKvGHKdG,0.478,0.51,202069.0,0.487,0.0,0.0,0.323,-7.897,1.0,0.0355,142.171,4.0,0.33
spotify:track:41KPpw0EZCytxNkmEMJVgr,0.0075,0.802,169920.0,0.781,0.825,0.0,0.147,-6.564,1.0,0.0368,125.026,4.0,0.622
spotify:track:27RpK4R1y388Z3IiilCQG3,0.0364,0.67,244627.0,0.752,0.0,0.0,0.0825,-5.775,1.0,0.0288,97.006,4.0,0.764
spotify:track:5p9VnMgpnRYvLIeJx2kCMI,0.026,0.656,204187.0,0.669,0.000537,7.0,0.214,-5.147,1.0,0.0294,127.904,5.0,0.373
spotify:track:2I43coEbzFSTMGO3kCjLMB,0.0851,0.583,171333.0,0.79,0.000387,9.0,0.11,-4.885,1.0,0.0319,103.286,4.0,0.714
spotify:track:0j0DNujXWeupLpZobbABoo,0.261,0.679,236683.0,0.576,0.000113,4.0,0.366,-6.609,0.0,0.0402,154.09,4.0,0.348
spotify:track:1Bzt8ya4lki8tDYrMZxb5E,0.1,0.413,349091.0,0.557,0.105,9.0,0.218,-7.622,0.0,0.0346,110.028,4.0,0.0498
spotify:track:46tAoP2In1lklk0ntrQe7T,0.668,0.562,263693.0,0.68,2.96e-06,2.0,0.25,-6.955,0.0,0.44,169.353,4.0,0.512
spotify:track:2S4CfxZG29GZWwDeMtBq2R,0.00769,0.669,199960.0,0.667,0.0,4.0,0.0983,-3.0,1.0,0.0511,128.103,4.0,0.69
spotify:track:12GEpg2XOPyqk03JZEZnJs,0.0905,0.648,220781.0,0.532,0.0,0.0,0.0831,-6.597,1.0,0.0746,99.983,4.0,0.487
spotify:track:396epax77NIKgJQltQHJgU,0.00146,0.519,285600.0,0.638,0.0,6.0,0.1,-6.232,1.0,0.0321,106.949,4.0,0.272
spotify:track:71tgsCXE0epPedtUtVfG0d,0.0458,0.429,215480.0,0.735,0.00781,5.0,0.41,-6.926,1.0,0.0588,128.002,4.0,0.321
spotify:track:2fmCA13dwQQOGBIbIOWRiJ,0.00043,0.49,196520.0,0.848,8.49e-06,9.0,0.0665,-5.05,1.0,0.0645,175.998,4.0,0.698
spotify:track:1HwpWwa6bnqqRhK8agG4RS,0.086,0.661,214227.0,0.657,0.0,9.0,0.0274,-4.269,1.0,0.0489,89.985,4.0,0.931
spotify:track:3WKg25vrbjJlkhsgl2W4p3,0.637,0.646,220627.0,0.431,6.99e-06,6.0,0.113,-8.517,1.0,0.0262,90.034,4.0,0.292
spotify:track:5dB00dkUFlruwbxVmdOPSE,0.839,0.686,260004.0,0.172,1.81e-05,1.0,0.0793,-8.722,1.0,0.0329,112.655,4.0,0.197
spotify:track:5rAZJ4K9K0U4BVE6mJBZbW,0.0122,0.479,202286.0,0.911,0.737,5.0,0.126,-6.465,0.0,0.0889,175.058,4.0,0.144
spotify:track:6oEvOxxVezWm4UiHAg4FI5,0.988,0.3,188107.0,0.0463,0.921,9.0,0.0991,-29.781,1.0,0.0813,68.698,4.0,0.162
spotify:track:12Ns5IphkblPmHxpRILG9t,0.0548,0.602,222307.0,0.691,0.0,7.0,0.144,-5.197,0.0,0.051,127.967,4.0,0.206
spotify:track:3DrY78fwQBAuqlntINQRB4,0.934,0.531,154859.0,0.116,0.0,6.0,0.0981,-11.157,1.0,0.0548,117.469,3.0,0.176
spotify:track:2CAK2t1reUgPK6OMgAMURB,0.00149,0.638,190014.0,0.816,0.00115,2.0,0.195,-5.503,1.0,0.0308,112.014,4.0,0.386
spotify:track:5Z18Bxs491iKUvVrgJ1gzm,0.0734,0.55,208565.0,0.933,0.0,2.0,0.0766,-3.929,1.0,0.0328,100.501,4.0,0.577
spotify:track:3o5OyQ2tghLhOFjemvEloF,0.00276,0.374,225347.0,0.758,0.000655,9.0,0.104,-4.212,1.0,0.0434,89.993,4.0,0.126
spotify:track:7B8GnWoRVjShw7vnV3SwCk,0.1,0.654,184865.0,0.55,1.06e-06,0.0,0.104,-7.941,1.0,0.0364,110.949,4.0,0.498
spotify:track:7AeYomUuCNb965CWyfLTjK,0.21,0.507,222080.0,0.93,0.000455,3.0,0.362,-1.015,1.0,0.0803,111.899,4.0,0.568
spotify:track:1OCLMAJ8FbH1i3gwnRItQk,0.00204,0.606,198293.0,0.773,6.64e-06,3.0,0.0911,-5.123,1.0,0.029,123.92,4.0,0.681
spotify:track:4qH3RkbFgzxYyXUD8YC8kr,0.042,0.681,237581.0,0.708,0.14,5.0,0.676,-6.019,0.0,0.0304,92.993,4.0,0.356
spotify:track:2K7j4xrQENCi5r3Hii4cVe,0.000742,0.483,280800.0,0.947,0.0,9.0,0.14,-3.018,0.0,0.0594,144.948,4.0,0.347
spotify:track:2HNcNd5RPZ7DSRNbIl6JsP,0.0843,0.587,242519.0,0.566,0.0,0.0,0.145,-7.017,0.0,0.0528,113.025,4.0,0.155
spotify:track:0IYaRxfKGObfyWQJ7xHRLy,0.0917,0.691,257332.0,0.832,0.0,2.0,0.347,-4.932,1.0,0.0604,128.006,4.0,0.541
spotify:track:7vqUr6K2Js9Paq4kdNSOm6,0.535,0.68,244510.0,0.772,0.0153,10.0,0.147,-5.995,1.0,0.0416,105.005,4.0,0.376
spotify:track:7kHaGMriSF6GLLWMtub5Q0,0.42,0.758,212627.0,0.827,0.0,0.0,0.105,-3.735,1.0,0.128,104.985,4.0,0.631
spotify:track:6p2es8uOYkSkGp9W8mzWI2,0.00994,0.621,249412.0,0.783,2.24e-06,6.0,0.383,-4.698,0.0,0.0471,101.976,4.0,0.203
spotify:track:0GDHTUVHcUghgelpLUSdqg,0.0413,0.226,205920.0,0.733,1.51e-05,11.0,0.128,-4.586,0.0,0.0493,159.794,3.0,0.303
spotify:track:0ZyOaabrLGU0rDLhnVALSQ,0.714,0.467,172707.0,0.623,0.0,2.0,0.192,-7.035,0.0,0.0447,82.022,4.0,0.242
spotify:track:0f6t3131LT1No7MnJGiPVw,0.0802,0.434,201763.0,0.538,0.000301,3.0,0.36,-9.493,1.0,0.0371,127.896,4.0,0.189
spotify:track:0ZgehEjqsRScwDPdb6kWkg,0.0033,0.461,228960.0,0.825,7.86e-06,4.0,0.153,-6.465,1.0,0.0365,152.074,4.0,0.538
spotify:track:11PK65Up1HQR3pCDlyWSBi,0.26,0.623,195947.0,0.481,3.88e-06,0.0,0.125,-7.767,1.0,0.0416,141.855,4.0,0.225
spotify:track:7eXrb9xjcGk7AUZMN8mvOb,0.205,0.514,231187.0,0.949,0.0,7.0,0.208,-4.376,1.0,0.0976,143.984,4.0,0.422
spotify:track:0ckCyt1ghA2YpcLRm1q68s,0.461,0.764,212027.0,0.631,0.0,0.0,0.0413,-3.814,0.0,0.0251,102.074,4.0,0.76
spotify:track:6j7oqmFB8mlCfmakwfQU1A,0.315,0.569,172507.0,0.541,0.0031,3.0,0.197,-9.225,1.0,0.0285,112.959,4.0,0.455
spotify:track:7GWaGnbGZEg1Pquhr07cVz,0.161,0.589,187915.0,0.72,0.00013,0.0,0.0995,-6.706,1.0,0.0273,128.014,4.0,0.353
spotify:track:3Gq2A7HDpvVQByqEUbYHlZ,0.135,0.652,190800.0,0.676,1.05e-06,1.0,0.101,-5.938,1.0,0.05,100.003,4.0,0.372
spotify:track:15uFqHGAOvaGCqikvgiW6w,0.141,0.722,221421.0,0.635,0.000873,6.0,0.3,-9.6,0.0,0.0419,123.999,4.0,0.53
spotify:track:5LAnohaWXSFTIFZt8XB4yv,0.216,0.38,237395.0,0.827,0.00139,0.0,0.102,-6.698,1.0,0.0566,164.037,4.0,0.557
spotify:track:6Qm9MaditCcx5V62rVHYqu,0.314,0.56,237440.0,0.825,0.0,11.0,0.227,-3.794,1.0,0.0352,94.931,4.0,0.339
spotify:track:6l5AAEJhBR9Zku6qgI9Fo2,0.573,0.319,238400.0,0.337,0.0,1.0,0.0863,-7.73,1.0,0.0312,101.836,4.0,0.282
spotify:track:3rHFo3c176QQnZ3Ucdbp21,0.00113,0.514,207040.0,0.909,0.000627,11.0,0.067,-2.51,1.0,0.0369,159.972,4.0,0.219
spotify:track:07cY8RVMoK11sRdLIUINW6,0.0149,0.468,201373.0,0.994,1.8e-06,9.0,0.134,1.315,1.0,0.156,174.035,4.0,0.358
spotify:track:0QHBicI5mRr3cRVIRtHmTp,0.242,0.717,220880.0,0.572,0.000378,1.0,0.238,-8.102,1.0,0.0478,116.878,4.0,0.184
spotify:track:24Gxm7Eh7tO83E26LG0CsY,0.135,0.567,264600.0,0.65,1.94e-05,7.0,0.11,-5.478,1.0,0.0447,76.036,4.0,0.154
spotify:track:7nRmfGNhHKEEu5o8yFXLXt,0.0668,0.704,199246.0,0.647,1.93e-06,10.0,0.101,-7.874,0.0,0.171,92.002,4.0,0.699
spotify:track:0YO6BduAqQHsjT10m8ObM3,0.0688,0.67,250777.0,0.554,0.0509,9.0,0.104,-6.573,0.0,0.0364,120.0,4.0,0.072
spotify:track:1TRibL6UoaiU3yEdqCQbgx,0.261,0.458,251640.0,0.557,2.45e-06,11.0,0.11,-5.125,1.0,0.0316,130.009,4.0,0.0693
spotify:track:5z4sB1aXr5xQQdbWR99ns2,0.119,0.451,213107.0,0.564,0.00145,11.0,0.326,-9.471,1.0,0.048,147.894,4.0,0.236
spotify:track:7fKsaiVDwKe6VVsiGk48YG,0.0138,0.643,232907.0,0.823,0.00397,8.0,0.287,-5.516,1.0,0.0358,97.014,4.0,0.433
spotify:track:4MatjVmXUxuBf7WeInnRBG,0.146,0.536,215133.0,0.673,0.000747,2.0,0.0893,-6.8,1.0,0.0391,114.937,4.0,0.391
spotify:track:3HVr6jTVwBHBa2flM0eURR,0.0323,0.731,220454.0,0.794,2.59e-05,0.0,0.112,-5.126,0.0,0.0522,139.994,4.0,0.356
spotify:track:3VqiD8Yvk6bKwqS1e64PHB,0.852,0.348,60107.0,0.166,0.915,11.0,0.137,-20.349,1.0,0.0377,123.576,4.0,0.0336
spotify:track:0RZX8YtJjmRuWt3izCsORW,0.00206,0.575,219522.0,0.605,0.00358,7.0,0.263,-7.934,0.0,0.0318,139.94,4.0,0.471
spotify:track:63yesoRJgXT5QALryYFV0X,0.00324,0.515,183680.0,0.686,0.505,0.0,0.0647,-6.258,1.0,0.0929,140.013,4.0,0.148
spotify:track:6y0igZArWVi6Iz0rj35c1Y,0.446,0.54,234910.0,0.59,0.0,0.0,0.14,-4.359,1.0,0.0528,119.878,4.0,0.267
spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,0.154,0.468,259933.0,0.64,0.0,0.0,0.154,-5.862,1.0,0.0275,79.297,4.0,0.499
spotify:track:2DCwYnfOqAiPfzSBwqQHhd,0.0368,0.632,206067.0,0.827,0.176,2.0,0.132,-3.409,0.0,0.0338,134.985,4.0,0.305
spotify:track:2lfn2KnXBMrXwsnRMSqnUq,0.0763,0.421,257040.0,0.62,0.0,4.0,0.108,-6.001,1.0,0.0329,140.084,4.0,0.181
spotify:track:5k8GH5HXaH3TmItc5McTuv,0.426,0.451,253147.0,0.448,0.0,2.0,0.12,-7.416,1.0,0.0324,168.265,4.0,0.243
spotify:track:1LeItUMezKA1HdCHxYICed,0.0041,0.749,262957.0,0.745,0.395,6.0,0.0748,-7.367,0.0,0.0479,115.048,4.0,0.347
spotify:track:45iMRHmfLZu3yjdZ8P5e3t,0.127,0.672,202194.0,0.642,0.0,5.0,0.137,-4.552,1.0,0.0461,123.984,4.0,0.656
spotify:track:69uJi5QsBtqlYkGURTBli8,0.846,0.588,332960.0,0.149,9.65e-05,7.0,0.236,-16.728,0.0,0.0319,124.689,4.0,0.113
spotify:track:0oP9pK1D1lNF3Lb7jkl6Xx,0.00593,0.608,187761.0,0.841,0.0573,0.0,0.121,-3.798,1.0,0.0464,167.969,4.0,0.274
spotify:track:0BAbtnMn0zW7ODOxq25VAm,0.054,0.62,227507.0,0.892,0.000687,2.0,0.207,-3.664,1.0,0.0531,129.96,4.0,0.418
spotify:track:2JZUW0wQcUYr7NW7itcHef,0.914,0.394,210733.0,0.345,2.05e-05,2.0,0.717,-12.042,1.0,0.0334,107.647,4.0,0.0527
spotify:track:7EckH5pPPBqarxZQPm8IJj,0.0243,0.658,217250.0,0.39,0.0,5.0,0.115,-8.291,0.0,0.0412,144.975,4.0,0.34
spotify:track:3CvMXAVFGmfq56tvUAa9ip,0.0137,0.494,241849.0,0.572,3.25e-06,0.0,0.433,-5.688,1.0,0.034,85.11,4.0,0.229
spotify:track:7nOLBi8XnzQMxslv95fHox,0.0113,0.508,231453.0,0.855,0.0,5.0,0.0948,-4.556,1.0,0.0472,91.436,4.0,0.478
spotify:track:3gHWWPJmOzDTGgMmHTGloF,0.0284,0.51,213853.0,0.785,0.0,7.0,0.167,-3.096,0.0,0.0495,129.068,4.0,0.155
spotify:track:341863z079BT4EFPiSw9DP,0.934,0.58,187427.0,0.101,0.000302,10.0,0.0768,-15.661,1.0,0.0289,91.003,3.0,0.302
spotify:track:5OyibkkbtWVY2LYfiC9azq,0.531,0.565,234893.0,0.275,3.18e-05,9.0,0.115,-10.476,1.0,0.0279,84.909,4.0,0.299
spotify:track:4Nxj0yqlOymCpvaoGn4wOt,0.00746,0.578,173989.0,0.885,0.0,5.0,0.0834,-4.379,1.0,0.0679,99.929,4.0,0.644
spotify:track:1Q1Lz8shbr2AXR8zKReTqd,0.203,0.614,220629.0,0.589,0.0,6.0,0.114,-8.043,0.0,0.0354,107.959,4.0,0.366
spotify:track:5xRBYte8zzJNmRfBgYIWnX,0.0387,0.589,191760.0,0.865,0.0,10.0,0.114,-4.162,0.0,0.0838,86.337,4.0,0.467
spotify:track:2jvdrcSFGavsUZGBBddY2U,0.0252,0.491,244680.0,0.706,0.234,9.0,0.117,-9.295,1.0,0.0397,136.037,4.0,0.0987
spotify:track:7k5EcszNwUturoU20TTy1G,0.0107,0.516,247347.0,0.86,0.0,0.0,0.156,-4.779,1.0,0.0483,124.004,4.0,0.546
spotify:track:0ncp94ULTBgS0U3GZD80AC,0.573,0.735,189660.0,0.43,0.0,9.0,0.111,-9.532,1.0,0.0349,129.942,4.0,0.522
spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.607,0.614,258987.0,0.379,0.000464,4.0,0.0986,-10.48,1.0,0.0476,107.989,4.0,0.201
spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.151,0.696,193059.0,0.59,0.0,6.0,0.247,-7.428,1.0,0.0904,99.984,4.0,0.462
spotify:track:62LPDzVSOSyxVXL4HzDUT1,0.0154,0.628,175260.0,0.767,0.0,10.0,0.0711,-4.384,1.0,0.0346,99.975,4.0,0.657
spotify:track:4x6aawsLyPkF3aGPXGvbat,0.00534,0.663,271136.0,0.84,0.342,9.0,0.169,-5.618,0.0,0.0453,108.022,4.0,0.2
spotify:track:74nadxHkSGQm6eBIyqTHDP,0.126,0.791,161633.0,0.654,0.0,0.0,0.0839,-7.109,1.0,0.0417,97.995,4.0,0.5
spotify:track:1CRESO4AuKm5B5Lqodk7t9,0.0424,0.435,274286.0,0.727,4.6e-06,1.0,0.105,-6.969,1.0,0.0611,174.992,4.0,0.399
spotify:track:4w4IrjeZ82GfKAe9fxgOVo,0.0236,0.584,196107.0,0.824,0.000957,7.0,0.415,-6.936,0.0,0.0539,96.054,4.0,0.846
spotify:track:02E0dSRldGrrrJyTY7O4uA,0.476,0.435,207581.0,0.726,0.0,10.0,0.266,-6.153,1.0,0.137,123.938,4.0,0.609
spotify:track:0c4IEciLCDdXEhhKxj4ThA,0.127,0.502,281040.0,0.417,0.00419,10.0,0.106,-7.665,1.0,0.0718,180.301,4.0,0.218
spotify:track:591CsLWV7pXcDGqxdhskDk,0.0234,0.566,328840.0,0.789,0.0,8.0,0.047,-6.301,0.0,0.152,154.989,4.0,0.569
spotify:track:3XO06fxFg9nW1lprKef2W2,0.732,0.513,208827.0,0.468,0.0,4.0,0.083,-8.68,1.0,0.037,109.829,4.0,0.416
spotify:track:6IF2P93LkyW4GqDQu1yS7H,0.702,0.582,238971.0,0.375,0.0631,1.0,0.136,-13.277,0.0,0.0329,129.909,4.0,0.106
spotify:track:5aJiAeG0x2dxYeE7ac2xhl,0.0282,0.594,189507.0,0.896,1.5e-05,0.0,0.185,-4.114,0.0,0.0409,105.01,4.0,0.837
spotify:track:6DcDdDevI94Dh4vc5anXBE,0.0136,0.645,202197.0,0.732,0.0,2.0,0.513,-5.874,1.0,0.0482,120.06,4.0,0.336
spotify:track:2nBWxgSZ79w9l6t2rUg6pl,0.438,0.413,222200.0,0.445,0.0,1.0,0.111,-7.259,0.0,0.025,95.562,4.0,0.117
spotify:track:3DfIQJULYY97h8mUtzewve,0.016,0.607,242000.0,0.731,1.74e-06,7.0,0.124,-4.94,0.0,0.0393,128.052,4.0,0.173
spotify:track:3cCYYj0EvyTYjLZsSzPCX0,0.00086,0.554,188889.0,0.863,9.72e-05,1.0,0.114,-5.424,0.0,0.0442,108.083,4.0,0.404
spotify:track:0bD5aCBb46dEtEVkv9hd1m,0.00452,0.455,208253.0,0.882,0.0,10.0,0.0962,-5.054,0.0,0.0758,155.026,4.0,0.545
spotify:track:4ugTuIh4Af8zpp070n1mSa,0.00147,0.454,197000.0,0.824,0.0079,0.0,0.259,-4.606,0.0,0.0408,139.859,4.0,0.165
spotify:track:2p9q7lIzhJygg323PqeMbD,0.0312,0.2,219749.0,0.721,4.7e-06,3.0,0.261,-6.009,0.0,0.0798,164.942,3.0,0.33
spotify:track:6s3GEN8wK0OMzzzZbXj0fu,0.00868,0.565,212647.0,0.849,4.68e-06,0.0,0.12,-3.516,0.0,0.0517,102.034,4.0,0.427
spotify:track:2OsEJFTfzfjG4oC92cuP2c,0.0843,0.719,210293.0,0.835,0.0,1.0,0.629,-3.823,0.0,0.173,127.918,4.0,0.694
spotify:track:5qxLvazzinSf4Cb1N6zIhb,0.0786,0.67,186125.0,0.694,4.33e-05,7.0,0.327,-5.98,1.0,0.0405,89.952,4.0,0.128
spotify:track:67wABU4SjBlnDHB0KiU3HL,0.398,0.573,218800.0,0.653,0.0,8.0,0.0751,-6.985,1.0,0.0371,144.187,4.0,0.43
spotify:track:1j05ob1Ri4JzoEG4ZFQfXe,0.173,0.738,268525.0,0.883,0.554,7.0,0.0994,-4.675,0.0,0.0502,121.997,4.0,0.42
spotify:track:6vLkn5w2UtsBdNAd98QQNK,0.00898,0.501,194400.0,0.648,0.377,7.0,0.393,-7.023,0.0,0.0473,99.996,4.0,0.095
spotify:track:6xBabj72v4nodWXgZMjaW8,0.541,0.485,230213.0,0.723,1.12e-06,10.0,0.075,-6.565,1.0,0.0317,167.845,4.0,0.541
spotify:track:6Qj1WXW41Mn3Fh9V2sHphM,0.0811,0.653,189840.0,0.914,2.35e-05,0.0,0.0985,-5.499,1.0,0.123,100.019,4.0,0.808
spotify:track:3Q6r0BkY3ArIj1hzhu37w4,0.0101,0.611,235579.0,0.858,0.0,10.0,0.19,-7.188,1.0,0.0484,115.017,4.0,0.644
spotify:track:4FbBOsAH9z3edlKdC1zt66,0.0315,0.676,176736.0,0.652,6.54e-06,5.0,0.0871,-6.541,1.0,0.0247,100.093,4.0,0.641
spotify:track:5J4ZkQpzMUFojo1CtAZYpn,0.00937,0.472,236133.0,0.714,0.0,1.0,0.0764,-4.389,0.0,0.0334,98.992,4.0,0.24
spotify:track:3cpOqFZ30z5cUJUC9MYaar,0.0117,0.528,215960.0,0.723,0.0,10.0,0.117,-3.975,0.0,0.0328,144.026,4.0,0.359
spotify:track:0CDCkBfsG39OvntlKQtJrs,0.0566,0.563,213424.0,0.866,0.0,4.0,0.422,-4.1,0.0,0.0397,120.068,4.0,0.406
spotify:track:0Dv4DdNy1xnhNcCd9YVoiH,0.0104,0.365,307680.0,0.873,0.0,4.0,0.0839,-4.657,1.0,0.0436,156.047,4.0,0.216
spotify:track:6fhEYtnORqxaEoxSrMH2bx,0.503,0.41,256333.0,0.648,0.0,7.0,0.219,-4.469,1.0,0.0362,60.391,4.0,0.337
spotify:track:0Bpkq4z0VfjkO7kUME8gks,0.248,0.459,357920.0,0.925,0.0,5.0,0.174,-1.327,0.0,0.35,104.855,5.0,0.533
spotify:track:2qJLp4SATqV1OP5IDN7SMl,0.233,0.529,211690.0,0.739,0.000815,7.0,0.112,-2.62,0.0,0.0301,141.889,4.0,0.183
spotify:track:57Wjcff1bw8TueYvFip4NN,0.0204,0.422,225293.0,0.759,0.0,1.0,0.0388,-3.906,1.0,0.187,175.688,4.0,0.523
spotify:track:02fOl59ZkeKzbM05qbiA03,0.509,0.588,299523.0,0.684,2.26e-06,7.0,0.128,-4.842,0.0,0.0735,135.948,4.0,0.303
spotify:track:4gDcrTB7sm4gDJZ0hRjRtN,0.156,0.599,208395.0,0.78,0.0,11.0,0.189,-5.033,1.0,0.0527,122.077,4.0,0.529
spotify:track:7ehH993HyaSs8LjIsOpbGA,0.104,0.542,234253.0,0.63,1.57e-05,6.0,0.0812,-9.41,0.0,0.0886,113.956,4.0,0.164
spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.129,0.72,197993.0,0.807,0.0,11.0,0.183,-4.59,0.0,0.0432,124.946,4.0,0.305
spotify:track:6VINmnhzfy08VJKkzzkLHN,0.636,0.692,281426.0,0.319,1.44e-06,10.0,0.152,-10.27,1.0,0.0634,74.035,4.0,0.368
spotify:track:1xasoowGI2N5c4gykxKTlW,0.0736,0.58,225040.0,0.776,2.87e-06,4.0,0.075,-6.59,0.0,0.0504,134.932,4.0,0.64
spotify:track:2IWw5tDMzgtUyAT4EwKAYW,0.0418,0.583,278480.0,0.728,0.00011,0.0,0.142,-3.226,1.0,0.0451,127.004,4.0,0.546
spotify:track:7hVsdXC9zRDiWFfhdmkYC8,0.0533,0.747,205229.0,0.911,0.0,4.0,0.0706,-2.992,1.0,0.058,120.042,4.0,0.906
spotify:track:0aZ4vyAeoDqsP0zNEECrx6,0.0187,0.553,179640.0,0.855,0.0,1.0,0.0428,-2.025,1.0,0.0732,127.997,4.0,0.552
spotify:track:1eOHw1k2AoluG4VyjBHLzX,0.00474,0.635,196467.0,0.974,1.56e-05,8.0,0.41,-5.373,1.0,0.052,142.049,4.0,0.495
spotify:track:2h1L35fJnEzxe2lAxmrvkC,0.0523,0.571,202347.0,0.697,0.0,7.0,0.299,-5.467,1.0,0.081,175.962,4.0,0.358
spotify:track:4U2v1vLfpfNjOEXVuY1aHd,0.799,0.197,165043.0,0.111,0.364,4.0,0.0857,-16.86,0.0,0.0401,116.765,4.0,0.0877
spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.06,0.675,181279.0,0.736,0.0,0.0,0.0879,-3.604,1.0,0.0302,118.369,4.0,0.607
spotify:track:7tbN161CWWZHIVQncR6stX,0.903,0.289,253959.0,0.34,3.22e-05,7.0,0.0943,-8.049,1.0,0.0324,67.969,4.0,0.274
spotify:track:5fcWsUs0Au4IxrhWMFQAj3,0.532,0.539,193947.0,0.668,0.0,3.0,0.11,-6.625,1.0,0.0523,81.96,4.0,0.328
spotify:track:1THUV2tiTLxNNbJwC8m4pE,0.16,0.34,221960.0,0.424,0.0,8.0,0.0819,-8.741,0.0,0.0695,85.198,3.0,0.229
